,adview
4180,1.859964185132005
4181,1.9330878866862107
4182,2.3632820072203837
4183,1.4361768420392629
4184,2.1462440672829786
4185,1.6465925120959461
4186,2.855955673455165
4187,3.2991215908585585
4188,1.8979255146091076
4189,1.9504839947264534
4190,1.7722665089102911
4191,1.1348129220479821
4192,2.637945461509272
4193,2.8686875917451085
4194,1.6039223412825043
4195,1.6700417241322403
4196,1.9539186542977198
4197,1.375542468513602
4198,2.148796833635475
4199,1.8150551468343763
4200,1.3045196068337397
4201,2.5983291627951157
4202,1.6117495454955202
4203,2.2226198313289043
4204,1.7747097359680009
4205,3.0667391451408874
4206,3.308689331159942
4207,1.6531825332206544
4208,3.3225716579484863
4209,1.315785838539596
4210,2.719124909523515
4211,1.6174246756999184
4212,2.5259736714170735
4213,2.230707490399137
4214,1.7635739563607027
4215,1.3213529028603723
4216,1.5124911233343732
4217,2.139830828306989
4218,4.541038642205228
4219,1.5870808594906145
4220,2.2562778649025055
4221,2.464483272607533
4222,2.405496979005255
4223,2.544920939449151
4224,1.53994462194763
4225,2.4125946100077353
4226,2.118812352310988
4227,2.93035020567485
4228,2.858641851718625
4229,1.4508952344831694
4230,1.496687565539903
4231,2.0444338055318836
4232,1.2923977278564887
4233,2.1463255063182394
4234,1.5786123725454568
4235,1.7911817324628225
4236,3.1606233805835706
4237,1.871771397096526
4238,1.7908063072432228
4239,1.9966140504062269
4240,1.619836952780879
4241,2.740719086697585
4242,1.8321805712103423
4243,2.3213999708343684
4244,2.0332692171062003
4245,1.978971526578096
4246,2.412854024657884
4247,1.9827695428520848
4248,1.4024880767047319
4249,1.648276427735777
4250,1.7428070878297508
4251,1.5850333613952063
4252,1.5067916657427491
4253,1.720090280607117
4254,1.5976283600991419
4255,1.850394421755822
4256,1.8318737206354248
4257,1.9598894854506526
4258,1.6271804695445775
4259,2.0428046746638446
4260,1.3958077721485291
4261,1.8381887494521143
4262,1.8576454708440773
4263,2.0414273776301153
4264,2.00536411265288
4265,2.3925534005849824
4266,3.834147781086338
4267,2.1763873507517935
4268,1.3834050046557436
4269,1.4580991769440526
4270,7.092342367472964
4271,1.6032995100757788
4272,1.6382049169752126
4273,1.4516298001521397
4274,1.8292564459685168
4275,2.126706967775947
4276,1.3842020978462264
4277,1.9247528516116406
4278,1.4899089481475905
4279,1.9135842322411305
4280,2.441781158391218
4281,1.4792211403956919
4282,1.6670611410635998
4283,2.319389872390731
4284,1.3146241540212684
4285,1.421311478658351
4286,1.6144404949515203
4287,3.7593284870142236
4288,1.7821954656104368
4289,4.776816522163396
4290,1.7409525689628345
4291,1.5931321338784552
4292,1.3498833896076778
4293,1.2544158241181251
4294,1.842845308322217
4295,2.1043593438918196
4296,1.294483002151793
4297,2.0777662675634523
4298,1.8407943251483312
4299,1.7467513940094865
4300,2.6272055410525548
4301,1.4424451155472844
4302,1.8492640003484744
4303,2.0305733520191103
4304,1.6659639079103576
4305,1.8858992926181908
4306,2.011818200187466
4307,1.7582425557348218
4308,2.5402518094206075
4309,1.636158382301376
4310,2.4791438424203234
4311,1.4504259324052957
4312,1.7953354074899806
4313,1.98159498391166
4314,1.3659689042937675
4315,2.0720626615828817
4316,1.5810366138086618
4317,1.5084631257679857
4318,2.149336770717742
4319,1.6290432288996646
4320,1.5203245868396378
4321,2.3968934370865926
4322,1.418468192209248
4323,2.7768918401356686
4324,2.783252455915113
4325,1.8184402631787573
4326,1.6192582049961608
4327,1.333251140854809
4328,1.0137960221232358
4329,1.6429315736256676
4330,3.178631401552669
4331,2.2372500515499087
4332,2.371780399318472
4333,3.355282557938438
4334,2.486037202306429
4335,2.008855470509526
4336,2.1203653658756894
4337,1.6197418902003113
4338,1.7346916266260273
4339,1.3768858810571558
4340,1.9235464352917606
4341,1.6200712168044205
4342,1.8518080658093576
4343,2.2677490404714784
4344,1.5611849665443502
4345,1.6567698768315782
4346,2.123540479605066
4347,1.1616117369372203
4348,2.016758911688286
4349,1.9465043207455217
4350,2.640737600778704
4351,2.2252716397982284
4352,1.1295405206165765
4353,2.276520220070779
4354,3.0409508347315173
4355,2.4041795456233395
4356,2.4771981540383705
4357,1.8040114936964946
4358,1.5189280692799558
4359,1.4934373132723846
4360,1.7010538880162305
4361,2.092480751517728
4362,1.8620741606340339
4363,1.571116663752965
4364,1.6146532811303624
4365,1.725106195063698
4366,2.0724408616535985
4367,2.568558685726459
4368,1.6084384534737826
4369,1.7228339857868231
4370,1.8955807705431043
4371,2.4514307258812305
4372,1.484063190226133
4373,2.195111746338852
4374,2.5903765745368736
4375,1.8715909348687878
4376,3.487594189572187
4377,1.4939208032024003
4378,1.9272926177287173
4379,8.052419892699548
4380,0.9961179446150008
4381,1.5717079957004405
4382,8.574564634509281
4383,1.9105820638023805
4384,1.6574553258693336
4385,1.9969502959532675
4386,1.650878545970086
4387,2.004848579852644
4388,2.9956082193930906
4389,2.130529269706682
4390,3.823139402502619
4391,1.6202646172892872
4392,1.6344063511345175
4393,1.8237950071501667
4394,2.34106988132533
4395,2.1498053542229183
4396,3.3990543781304337
4397,2.5818455561277163
4398,1.4575067977386773
4399,2.835861161502595
4400,2.89693213521472
4401,4.278489090468976
4402,1.9823436437004653
4403,2.1778477592264305
4404,1.4966547443652645
4405,2.5445696632618793
4406,4.419211556013907
4407,3.932868345702403
4408,1.498456112805819
4409,2.271021756277979
4410,1.9928894810808817
4411,1.7191828230969075
4412,1.6587691035753531
4413,2.1230643164677048
4414,2.311737633826185
4415,1.652530423936698
4416,1.4930922659851413
4417,1.930439908958117
4418,2.462367397546331
4419,2.351037985700159
4420,1.3485495593372372
4421,1.7912887334059893
4422,2.3441458715289043
4423,1.5860000780494388
4424,2.075883916161541
4425,2.072870681825232
4426,2.4557161951398387
4427,1.7883393860239802
4428,1.4944294574913077
4429,2.3157157875969534
4430,2.0545082952267935
4431,2.1826210070717593
4432,2.010061728184471
4433,2.4417833759357057
4434,1.6601359643994797
4435,2.6445916655456925
4436,1.697764424862348
4437,1.1566256435409565
4438,1.6108405981921998
4439,4.3733271397832745
4440,1.7418961999378064
4441,2.6879859228611416
4442,1.3374343311407588
4443,1.8903121437956267
4444,2.055428811037154
4445,2.9440661149223977
4446,2.7012477815791867
4447,2.363215715514696
4448,1.4828496459724332
4449,1.5843535183845152
4450,2.381326244508325
4451,1.1461497962421254
4452,6.075234578663923
4453,2.1882023177222174
4454,2.5938486790084685
4455,1.0913214034198502
4456,4.77401304668189
4457,2.5467018391404825
4458,1.4543514050667619
4459,1.7481810409027105
4460,2.2368190122810967
4461,1.8996411728369111
4462,1.6757780790585093
4463,1.6304256453373667
4464,1.7897776554377716
4465,1.548694537939908
4466,2.556715907353226
4467,2.787078948192716
4468,2.293192942502319
4469,1.9062134070883763
4470,1.9009187130097076
4471,1.50831732861992
4472,2.035107630559258
4473,1.5744261069917642
4474,1.800531351851756
4475,1.6853822168119836
4476,1.7871116741127206
4477,1.891545506055657
4478,2.5917122181892873
4479,1.876104730244844
4480,2.203491418735074
4481,3.1279882869661657
4482,2.176036768046719
4483,2.679675745117977
4484,1.3938589817931049
4485,2.374884067062748
4486,1.9138537894987273
4487,1.6112615687899183
4488,2.034586180965302
4489,1.6594768543573908
4490,1.3845982804414283
4491,2.428949192777551
4492,1.6575440419995164
4493,8.788326769461277
4494,2.4517347696056535
4495,1.8311803277867988
4496,2.2665119712461586
4497,3.180516372789017
4498,2.230122426233088
4499,2.763202127917623
4500,1.450527875019112
4501,2.2326219739451645
4502,1.602821308783734
4503,1.4090816595433204
4504,8.756463813505833
4505,1.8471601160733573
4506,1.845008733216639
4507,1.9113921983505742
4508,1.791402054632084
4509,1.4674888379629234
4510,1.3948498388477035
4511,1.690280091372788
4512,2.716936960954472
4513,1.494849819592571
4514,4.279919582783602
4515,1.6451006302160378
4516,2.2913680302427917
4517,2.71081627394416
4518,1.7120808392022218
4519,1.504442350431666
4520,1.400528962634005
4521,1.9471135103260326
4522,3.211202901707007
4523,2.8494313760249765
4524,1.6990799489025536
4525,1.6891131973932971
4526,3.239989373940475
4527,2.356150352171035
4528,2.2162133369762187
4529,1.4774305272280235
4530,1.7473586959711815
4531,1.8967193581193436
4532,1.7911947478871864
4533,1.5683233813375397
4534,1.786667160477799
4535,1.5075973957997304
4536,1.818222830951835
4537,2.092278230241263
4538,2.530061904519728
4539,1.4276315646146696
4540,1.79853697202154
4541,1.3979120026429546
4542,1.9055616363039223
4543,1.6507231035505792
4544,1.9500047692234945
4545,1.591058303287073
4546,1.584756891687559
4547,1.4964192517160053
4548,1.4983436030205728
4549,4.0237036629216645
4550,1.8658347215487683
4551,1.3555803429446054
4552,1.756511540656552
4553,1.8350764771661563
4554,1.5183775146579244
4555,1.687496731398293
4556,2.3306387713671852
4557,1.6289658762421728
4558,2.610412322903002
4559,1.6099570866674588
4560,1.8627822250708683
4561,2.4951376107240613
4562,1.4041936472699663
4563,1.9613660722819595
4564,1.5953985230813281
4565,2.588336001165618
4566,1.9731505585451854
4567,3.7328324518451375
4568,1.9789626159546676
4569,2.6490543098301327
4570,1.7282437153607342
4571,1.980469788459112
4572,1.107502800482599
4573,3.6414473400362506
4574,1.845161624872231
4575,1.850355764886403
4576,2.5790343524797854
4577,2.5363977197897842
4578,1.8959684368664984
4579,2.139768891108738
4580,3.2889928040249403
4581,1.7485671608521598
4582,3.4907681155686876
4583,2.384830235296815
4584,1.8871617886756948
4585,2.305484512752743
4586,1.4570477550372325
4587,1.7972509428833758
4588,2.073812439553255
4589,2.089525888246662
4590,1.543096717735195
4591,2.3370853861918617
4592,1.309344340039568
4593,1.4353269568457994
4594,1.749412993492613
4595,1.7456713150159988
4596,2.142470276848252
4597,2.214936062052176
4598,2.7497463709093553
4599,2.3469023811522227
4600,1.4744478066674636
4601,1.6487547480039546
4602,1.678045652506164
4603,1.681192512498959
4604,1.8318532610861298
4605,1.9054293700677227
4606,1.6625127303365659
4607,1.620742894424303
4608,2.504648137670916
4609,1.951563087351494
4610,5.30168419410847
4611,1.6854612888076894
4612,5.338941247173228
4613,1.698739148354944
4614,1.5194350135703152
4615,2.3318637596050316
4616,1.371463992907883
4617,2.112952827322596
4618,1.3202131578745697
4619,3.3051585752960473
4620,1.8504124480540631
4621,2.5213343524538345
4622,1.3641664575547185
4623,2.1187860642555214
4624,1.4211386937619133
4625,1.7224156196112186
4626,2.038164265572759
4627,2.2558305899577773
4628,1.4603417832164438
4629,2.1487032552451724
4630,2.528334729868669
4631,2.2799846809084268
4632,2.4819092876341875
4633,2.021540372541227
4634,2.6594068087165823
4635,2.412308504561105
4636,1.7658815873731055
4637,2.0544346497376784
4638,2.0217543692156603
4639,1.6449852189868823
4640,2.3642872193198787
4641,1.9042848857447727
4642,2.2584603846963143
4643,1.6962076534944748
4644,10.04701955220162
4645,1.6271006363330314
4646,3.2361737888103
4647,4.153682170806975
4648,2.295198716190412
4649,2.232611720904964
4650,2.2916819267345074
4651,3.040141206924634
4652,2.2798771798948967
4653,3.0589516879183165
4654,1.412498206018122
4655,2.4126369473377176
4656,2.1650741975019536
4657,2.9200104847845614
4658,2.148679747962797
4659,1.6986403273442314
4660,1.465889045321012
4661,2.1700558459967496
4662,2.391905503679689
4663,1.7805940571977659
4664,1.8239101735630663
4665,2.732632038353813
4666,1.5543119404018002
4667,2.0563239616802615
4668,1.8814562349064547
4669,1.3216010809230982
4670,1.9974033245645582
4671,2.700037170411917
4672,3.8704205276369383
4673,1.5920878701857255
4674,2.047391143055323
4675,1.436645701374149
4676,3.3418241264812463
4677,1.9452429934107205
4678,1.9935339811541897
4679,1.4162548777844046
4680,2.1086408401826873
4681,2.7474627474153857
4682,2.5142662061327776
4683,2.0722094428387563
4684,1.8427713940499117
4685,1.8380643641788315
4686,2.938547916686428
4687,2.2935338421047557
4688,1.5041130714810564
4689,1.7088473222541856
4690,1.9928597603812304
4691,1.8555086171989021
4692,1.6868105804074185
4693,2.157856295445767
4694,1.5230997046008659
4695,2.0166058288582893
4696,1.880441642269023
4697,1.1105008677555106
4698,1.5796257436792396
4699,2.249959129437403
4700,1.9930181343160132
4701,1.6562187791034684
4702,2.2163471958605347
4703,4.336498054855278
4704,2.2278252688534925
4705,2.554684691581939
4706,1.5232175625704136
4707,1.898307754513669
4708,2.7492557352674707
4709,2.228988931714892
4710,2.961472869421017
4711,1.8275066929706014
4712,2.161819890610742
4713,1.9813203893790894
4714,1.602693504756986
4715,1.5117262244838763
4716,2.294785854619896
4717,2.122117345884951
4718,2.2278743857150474
4719,1.353827250471325
4720,2.407837198538561
4721,1.7466972904366016
4722,2.067827247177023
4723,1.4359841184454951
4724,3.9897211087309965
4725,1.3774145009609233
4726,2.1446444246242593
4727,2.30018856209621
4728,2.408858030119817
4729,1.3852487350401126
4730,2.4993032663324337
4731,2.939271565181389
4732,1.8018133419684728
4733,1.9904924080853736
4734,2.3717594412020038
4735,2.435646294487108
4736,2.380488858983842
4737,1.4605835696376266
4738,2.168056595225748
4739,1.4945480494604535
4740,1.393573766165126
4741,5.325455871391388
4742,1.5229348231340953
4743,1.7436565702536204
4744,1.5171551614020498
4745,2.1138096524472125
4746,1.7792437182731087
4747,2.0994418034398814
4748,2.5394706156453344
4749,1.6035021076378058
4750,2.2733604019330285
4751,2.3629272594784103
4752,2.6848119106527992
4753,1.4709791685832871
4754,1.6682564394705433
4755,1.4354585036740781
4756,2.8250208151510443
4757,3.1868592430653826
4758,1.693418245393433
4759,2.1371860852204962
4760,2.72649976559466
4761,2.5519503772616865
4762,2.2048986929569665
4763,2.831072486762479
4764,1.8034656047049706
4765,1.8774494139937679
4766,3.3154857240076865
4767,1.5867359948013395
4768,2.271074225695111
4769,1.9209166892446041
4770,3.1154572880757643
4771,3.1516858918853954
4772,1.8477923469426818
4773,1.7197967892820512
4774,2.0326875469840924
4775,3.4585535377983776
4776,2.6021082008598957
4777,1.442873058726971
4778,2.1143827055289264
4779,2.162377870644044
4780,1.7913372081668797
4781,1.4627587668937827
4782,2.0977175713995586
4783,7.774890834659766
4784,1.8183398509599704
4785,2.281478687471941
4786,1.3994843443031408
4787,1.3801598705713243
4788,1.3161820895612015
4789,2.014716659123472
4790,1.7787150851397018
4791,1.5193308649036994
4792,2.140249118638236
4793,2.7288507803617383
4794,1.8920215572485408
4795,2.4085415535783037
4796,1.8725331768357196
4797,2.032818461980218
4798,1.6082893055265113
4799,2.1298213630531424
4800,1.7371149954803298
4801,2.4275657433551086
4802,1.7214251244243977
4803,2.262187308127767
4804,2.4125672999369403
4805,2.4128227641010676
4806,1.992689496437563
4807,1.8297417804772567
4808,1.8237194785942887
4809,1.2999996627765658
4810,3.3242992063746395
4811,2.2618206536709393
4812,1.7737118455661962
4813,1.5725091176607886
4814,1.619606983046626
4815,2.176752137668511
4816,2.633513714344426
4817,3.332603578489968
4818,2.426470132968322
4819,1.618469898839055
4820,1.456115287999331
4821,1.9955941897725007
4822,1.815828446336643
4823,2.1949821162292245
4824,1.5840684187403646
4825,2.1044776510836107
4826,2.0277259716557743
4827,1.6711100293625605
4828,1.8133282947166154
4829,1.7665073593663878
4830,2.2079787890753035
4831,1.8636910828916242
4832,1.9465483721416028
4833,2.329415511109243
4834,1.601890553283933
4835,1.3929733571309755
4836,3.5792821216400372
4837,2.711570398089575
4838,3.411358369123362
4839,1.8799154097794175
4840,1.4181472574882474
4841,2.0063143255518914
4842,1.6938277199723866
4843,1.4406132592459056
4844,1.750066331835999
4845,2.055411264828725
4846,1.9453645573032343
4847,1.3449783608373949
4848,1.6554929957996727
4849,2.287571392514608
4850,2.04907684747917
4851,1.2652931145099546
4852,3.2510444619229055
4853,5.680644567209843
4854,1.7895657979989588
4855,2.4409527649284852
4856,1.4013879207306537
4857,1.4590756013762292
4858,2.1087210705212382
4859,1.1875357810120444
4860,1.9158100136553016
4861,2.2047606280990726
4862,1.967127042655389
4863,1.9043321750756057
4864,1.8685021304515939
4865,7.010943236067373
4866,1.5165611638983658
4867,2.8226843030312843
4868,2.7405190531884425
4869,2.303871483278118
4870,1.3333649834244228
4871,2.6997655918218184
4872,2.2767584164778394
4873,1.7622930557451009
4874,3.043704964867881
4875,2.5852305622736744
4876,2.073685594737313
4877,2.02790020748369
4878,1.5097310931029915
4879,1.774909880793887
4880,1.3774364672101753
4881,1.8632615873069667
4882,1.5131694958844149
4883,1.892271049042917
4884,1.6752101368211791
4885,2.347157272521736
4886,2.569151922254309
4887,1.824636659730429
4888,1.6776415541883956
4889,1.6458844533486354
4890,2.8978236436392275
4891,1.6177262959862668
4892,1.308942793629749
4893,1.1959609713286494
4894,2.0159892917156417
4895,1.8322845797573826
4896,1.411317525661537
4897,1.4774398794553263
4898,2.656317679900094
4899,1.7937788741891585
4900,1.4144923658667103
4901,2.1189172659871245
4902,1.9664066094609387
4903,14.820650818439166
4904,1.5609291746078564
4905,2.4918971686129945
4906,1.6839263181966986
4907,2.2671647671889064
4908,1.7468311866864954
4909,2.6507032502670036
4910,2.0745044696323736
4911,2.4237564231382267
4912,1.5545632021169673
4913,1.5156537940767625
4914,1.9519598484523186
4915,1.9111668849179564
4916,2.5871577326846897
4917,1.6317817559090813
4918,2.6507615973021714
4919,1.7330085527288053
4920,1.4364931824424167
4921,4.404944673025157
4922,2.576735504851629
4923,1.4000833254325413
4924,1.8764814107351628
4925,2.164159592155452
4926,1.5876396996777506
4927,1.6194142899198147
4928,1.318390651765382
4929,1.7722112480597765
4930,1.3290108448417661
4931,2.5159867254228554
4932,1.859736221660722
4933,2.108013305523536
4934,1.875462065688174
4935,1.5927362330824621
4936,4.278093414988511
4937,2.2453497216546356
4938,3.144544051078319
4939,1.539133120314058
4940,1.7330174767077988
4941,2.2973530104906077
4942,1.9715438465565187
4943,1.6978399351129125
4944,1.607278212912032
4945,5.688238376244234
4946,1.3974191835113703
4947,2.481619433860394
4948,1.566212112665081
4949,1.804226720665777
4950,2.419160185931176
4951,1.4288509901884785
4952,2.5226506307309906
4953,1.5365384392041301
4954,1.314976131011239
4955,1.9673280293575068
4956,1.5140070023812644
4957,1.8710643557670046
4958,1.6281616968277917
4959,1.5932133791450713
4960,1.9817884827876338
4961,2.9515496818288636
4962,2.155076207698621
4963,2.0519855461613123
4964,1.950291066809805
4965,1.619270830890319
4966,2.020218834332863
4967,1.7484079950517561
4968,2.2356876071062657
4969,2.1262125833769123
4970,2.984763354532103
4971,1.6170804835814663
4972,6.534701884291689
4973,3.411850169679783
4974,2.0807044372974106
4975,1.6130831756476567
4976,1.3746199218735655
4977,1.6452673465355372
4978,1.5279796674368709
4979,3.0241969449043014
4980,2.311269499070885
4981,3.5150457959766443
4982,1.756335205935157
4983,3.4363168628796137
4984,1.5672836723248675
4985,1.5964024279882154
4986,1.3906844028020786
4987,1.5612145993068811
4988,1.6736015371592954
4989,1.5287710318555128
4990,2.276941700218767
4991,2.1063898852749383
4992,2.0137103285291595
4993,2.439903759422293
4994,2.5368508107674086
4995,1.3512236446517285
4996,1.3793390474153342
4997,2.872359755800108
4998,1.2946760180480354
4999,1.5753322418482347
5000,2.0222193970352955
5001,2.1727830230017675
5002,2.6277356888199153
5003,1.4360027481086295
5004,1.292601605285419
5005,1.9802786942046617
5006,2.334742125588613
5007,2.019280085835913
5008,1.7090609443943845
5009,2.38484718498273
5010,2.1488345370041335
5011,1.7806044703572361
5012,7.969182221913059
5013,1.5014200487730673
5014,2.042498051564966
5015,1.376509132972838
5016,1.9335968960207923
5017,1.9697641074795553
5018,2.0424288209601293
5019,1.4794496615752397
5020,2.378495388056995
5021,1.8445787611104572
5022,2.2096371918874467
5023,2.444459056184849
5024,1.9134643612877755
5025,2.298459171857555
5026,1.3667870989887558
5027,2.774899268263579
5028,2.3163461121625835
5029,1.5996678950970724
5030,2.975762551820416
5031,1.5922772380322174
5032,2.1639333140657024
5033,2.207108480893101
5034,1.4435947008194394
5035,2.152296407117026
5036,2.0071327080657912
5037,1.5479397886198734
5038,2.7526408622007295
5039,1.6474385692112363
5040,4.5591779282976646
5041,1.8434505626235298
5042,1.9055559408429326
5043,2.359842127722942
5044,2.418254969641306
5045,2.4741066656248014
5046,2.69966256525898
5047,1.417336067416374
5048,2.0993935923591955
5049,2.232391944441188
5050,1.647285186819505
5051,4.613685116727719
5052,1.443010170742188
5053,2.8469539585001247
5054,1.9948783192174329
5055,4.88772275517176
5056,2.0703952140475286
5057,1.77757747239974
5058,2.606264328972924
5059,2.413694737129438
5060,2.048174508467599
5061,1.7339197231946613
5062,1.3824603676682612
5063,2.4562819184404763
5064,1.7607894293821296
5065,1.3510785380077253
5066,2.8473555451439525
5067,1.7280058815460573
5068,1.3778125904433005
5069,1.6589841423857172
5070,2.2445844140127087
5071,1.3067775782812063
5072,1.9423301928426633
5073,2.8430548804386406
5074,2.243976848978188
5075,2.281625091485692
5076,2.248629383598203
5077,1.4359405678125556
5078,1.7774847219405592
5079,1.744449603717921
5080,1.2658574443156958
5081,7.425608631981203
5082,2.2360129608451826
5083,2.279327400547675
5084,1.953916401618916
5085,2.0690849946631964
5086,2.210400319151081
5087,3.2606889843481053
5088,1.813748394953083
5089,2.473482299380041
5090,5.125509453720067
5091,1.6824464063072053
5092,2.123475781638501
5093,1.5522081772260155
5094,1.6476126962029005
5095,1.9293407428909313
5096,2.2687694776220066
5097,2.075510049923162
5098,1.7629296667748446
5099,1.5733417720490241
5100,2.452896413295388
5101,4.918491023787947
5102,1.6312895413491486
5103,1.7177237762898314
5104,2.193130377646681
5105,2.5164759417400946
5106,1.3061808030676212
5107,1.833877953715588
5108,1.4887965210840624
5109,2.1142267165934134
5110,1.5200953754399338
5111,2.0845342344948716
5112,12.291170363471032
5113,1.5768939185494482
5114,2.7693257637822697
5115,2.3120085069607024
5116,2.2269708434168383
5117,2.0790980809152915
5118,1.1835658760997374
5119,2.3062039031593438
5120,1.968597738634733
5121,1.3115948199847178
5122,1.5818291399631534
5123,2.3198494183451253
5124,1.4091427513903478
5125,2.6092650853112684
5126,2.0064199969736034
5127,2.229944759241382
5128,7.363702804634398
5129,3.625200774621428
5130,1.9497356039433231
5131,1.5958962785265536
5132,2.032124142622325
5133,1.4306307166104308
5134,2.8081731621200667
5135,1.6121706161492178
5136,2.536346589159201
5137,1.3941424818991872
5138,1.7287906148729866
5139,1.6847209112971715
5140,1.765244507922325
5141,1.7217499443171738
5142,1.7323142161390037
5143,1.3860267188775333
5144,2.0477570627448674
5145,1.3730931249071578
5146,2.954810401082991
5147,1.6599100820382466
5148,2.034145177574337
5149,2.1205286935449985
5150,1.6915677050710078
5151,2.129564921761645
5152,1.9697178144903407
5153,1.4326443187099884
5154,3.088218030398408
5155,2.080410332985708
5156,2.0217029159411513
5157,1.3718790249749726
5158,1.7804801995937911
5159,1.848654545189378
5160,2.063007450804564
5161,1.4211744765759708
5162,3.896655658302398
5163,2.1425150706926575
5164,3.3116103696418797
5165,1.604736861503663
5166,1.450381886459431
5167,2.5890836569799105
5168,1.3344009771501195
5169,2.154654607718049
5170,1.740849630508726
5171,3.244371483079602
5172,1.422643869690646
5173,5.262536023804625
5174,3.3987423722720482
5175,3.3031654469087792
5176,2.5684929615544
5177,2.028179502796742
5178,1.881055981049251
5179,1.6346424497794407
5180,2.1123081264025765
5181,2.480104088020315
5182,3.5479794308574237
5183,1.938858785089447
5184,1.9803773892109406
5185,1.612882761707394
5186,1.4862748191860438
5187,1.7219052667639174
5188,1.4338709326908012
5189,2.0615405732704275
5190,1.6748856490891462
5191,1.3973044561481651
5192,2.105273114923051
5193,1.6245962405836392
5194,1.6719694731215853
5195,2.5467647721480784
5196,1.6435190013783103
5197,1.8246860252100927
5198,1.5162330209715233
5199,2.398879856720046
5200,2.68783320656894
5201,1.3985949181861672
5202,2.5486818459706932
5203,1.399283195586798
5204,2.3364688592033866
5205,2.508592313341518
5206,2.8748257627964704
5207,1.903953319828029
5208,2.1023425556995203
5209,1.513146277538997
5210,1.8796436471135953
5211,2.617783415913644
5212,2.741132861932908
5213,2.05922557729719
5214,16.750263943243265
5215,1.9077674409879144
5216,2.4541278922770715
5217,1.4344838667464854
5218,2.222071150087991
5219,2.1378296520582762
5220,2.3156480093050726
5221,1.373002535678146
5222,1.6484999343525688
5223,2.53595459192349
5224,1.8199079047965232
5225,2.206593991977144
5226,1.6846227755462073
5227,2.1880532269099713
5228,2.037808239509196
5229,1.4071805125482264
5230,2.5000653997161058
5231,1.7720030806029476
5232,2.53783307356695
5233,2.0742682560932364
5234,1.5124781587707243
5235,1.653095207851564
5236,1.7810480632006658
5237,1.5247520304215496
5238,1.7458294733688282
5239,1.3791835218519295
5240,1.6150021798196308
5241,1.512066569927998
5242,1.7600667423715346
5243,2.5694778084548213
5244,2.236217957849839
5245,1.7484983271899868
5246,1.4849149439605953
5247,1.4139127288083073
5248,1.3472244631312802
5249,1.795585406197367
5250,2.3681102779488548
5251,2.3586590032128436
5252,2.0783845106259546
5253,2.214180131708844
5254,1.9985131687715607
5255,2.4559869643548256
5256,4.396693758200811
5257,2.188280867314132
5258,1.4264585954903937
5259,1.7204750691611022
5260,1.0642011569256602
5261,1.5736956190356353
5262,4.50792419680498
5263,1.8354147793741635
5264,2.359989176445862
5265,1.937962373224385
5266,1.944884133252311
5267,1.972500573747978
5268,3.1629699692037416
5269,2.211622156621861
5270,1.5810153562741056
5271,3.1261250290896334
5272,1.8439990067103924
5273,2.489773516619274
5274,1.8491116108523908
5275,1.8789863429060358
5276,2.0044035056519167
5277,1.6161866685628337
5278,1.3422789012591503
5279,2.286001000334765
5280,1.4201614373964104
5281,2.4092745079596174
5282,1.809239914420048
5283,3.8746412694568546
5284,2.1630173635465653
5285,1.9121127803035163
5286,1.7567861572361767
5287,1.622018735148383
5288,1.7326140631122737
5289,1.204341556579735
5290,1.2844660216716637
5291,1.8798160530979677
5292,3.0216821655837736
5293,1.8601595430196192
5294,2.2075319424310553
5295,1.8917047857344982
5296,1.7862907029074375
5297,2.015027484139197
5298,1.4293014290387265
5299,1.8866912698725717
5300,2.631702289321331
5301,1.5212217116706026
5302,2.0439945296181445
5303,4.031203197898762
5304,1.6831046045470164
5305,1.6453656480546894
5306,1.3734549049997908
5307,1.5659732698673494
5308,1.4157296167373676
5309,1.8191672485654544
5310,1.6649620308949071
5311,1.9901913195432859
5312,1.465550654711521
5313,2.6066524649674436
5314,2.151957478170937
5315,1.8752861159982037
5316,1.475173429941933
5317,2.208468883886664
5318,2.297475213314159
5319,2.1144337304838685
5320,1.3925944707321758
5321,1.5408193138230701
5322,2.0676134307000047
5323,5.727409840139032
5324,4.235462565795496
5325,1.5911993110887221
5326,1.343396202450101
5327,1.5354653548693986
5328,1.8970423383626758
5329,1.9093746503333056
5330,1.8846661702398522
5331,1.8207483511395457
5332,1.57876436175096
5333,1.469712303205116
5334,1.9362416812825978
5335,5.6960534407667245
5336,1.595883593843523
5337,2.1563275445249883
5338,1.8795498978778544
5339,1.6600043174035304
5340,1.5520921439448472
5341,1.4950271995207802
5342,1.421967998761835
5343,2.2696267351760295
5344,1.770500612425188
5345,1.7862651267671428
5346,1.5192674825284649
5347,1.6606279295638866
5348,2.245506638937431
5349,1.6206443940520059
5350,1.5283013406484285
5351,2.0607716550647512
5352,1.0451649392697835
5353,1.2827515755750887
5354,1.6607721298713725
5355,1.7435372747482698
5356,2.093173188519072
5357,2.7250682133395547
5358,2.8155175803714214
5359,2.0119042575078794
5360,2.2175620742344315
5361,1.6766744944883172
5362,2.402064164807103
5363,2.117834255303512
5364,2.5329965437868682
5365,1.9539218392381126
5366,2.8513118784393265
5367,1.9589903007666005
5368,1.4813395863389682
5369,2.3310903071659332
5370,1.502028091675006
5371,8.497003940008572
5372,2.007278036744168
5373,2.4275359010655277
5374,1.5834382024784357
5375,1.9279896451022542
5376,4.44040000328455
5377,1.717060810699446
5378,2.0625306319485674
5379,2.296151416790739
